,status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,day_month_year_published,month_year_published,year_published,month_published,time_published,positive_reactions,negative_reactions,hour_published,time_of_day_published,days_of_week,days_of_week(digits),day
4236,4237,video,2017-12-22 22:52:00,4,0,0,4,0,0,0,0,0,2017-12-22,2017-12,2017,Dec,22:12,4,0,22,Night,Friday,5,Weekday
4237,4238,video,2017-12-19 08:26:00,2,0,0,2,0,0,0,0,0,2017-12-19,2017-12,2017,Dec,08:12,2,0,8,Early Morning,Tuesday,2,Weekday
4238,4239,video,2017-12-19 07:22:00,0,0,0,0,0,0,0,0,0,2017-12-19,2017-12,2017,Dec,07:12,0,0,7,Early Morning,Tuesday,2,Weekday
4239,4240,video,2017-12-18 08:05:00,0,0,0,0,0,0,0,0,0,2017-12-18,2017-12,2017,Dec,08:12,0,0,8,Early Morning,Monday,1,Weekday
4240,4241,video,2017-12-18 07:00:00,7,0,0,7,0,0,0,0,0,2017-12-18,2017-12,2017,Dec,07:12,7,0,7,Early Morning,Monday,1,Weekday
4241,4242,video,2017-12-18 05:55:00,2,0,0,2,0,0,0,0,0,2017-12-18,2017-12,2017,Dec,05:12,2,0,5,Early Morning,Monday,1,Weekday
4242,4243,video,2017-12-18 04:46:00,9,0,0,9,0,0,0,0,0,2017-12-18,2017-12,2017,Dec,04:12,9,0,4,Late Night,Monday,1,Weekday
4243,4244,video,2017-12-17 08:28:00,3,0,0,3,0,0,0,0,0,2017-12-17,2017-12,2017,Dec,08:12,3,0,8,Early Morning,Sunday,0,Weekend
4244,4245,video,2017-12-17 07:32:00,4,0,0,4,0,0,0,0,0,2017-12-17,2017-12,2017,Dec,07:12,4,0,7,Early Morning,Sunday,0,Weekend
4245,4246,video,2017-12-17 05:19:00,1,0,0,1,0,0,0,0,0,2017-12-17,2017-12,2017,Dec,05:12,1,0,5,Early Morning,Sunday,0,Weekend
4246,4247,video,2017-12-17 04:15:00,2,0,0,2,0,0,0,0,0,2017-12-17,2017-12,2017,Dec,04:12,2,0,4,Late Night,Sunday,0,Weekend
4247,4248,video,2017-12-16 08:28:00,0,0,0,0,0,0,0,0,0,2017-12-16,2017-12,2017,Dec,08:12,0,0,8,Early Morning,Saturday,6,Weekend
4248,4249,video,2017-12-16 07:15:00,3,0,0,3,0,0,0,0,0,2017-12-16,2017-12,2017,Dec,07:12,3,0,7,Early Morning,Saturday,6,Weekend
4249,4250,video,2017-12-15 09:14:00,0,0,0,0,0,0,0,0,0,2017-12-15,2017-12,2017,Dec,09:12,0,0,9,Morning,Friday,5,Weekday
4250,4251,video,2017-12-15 08:29:00,2,0,0,2,0,0,0,0,0,2017-12-15,2017-12,2017,Dec,08:12,2,0,8,Early Morning,Friday,5,Weekday
4251,4252,video,2017-12-15 07:09:00,5,0,0,5,0,0,0,0,0,2017-12-15,2017-12,2017,Dec,07:12,5,0,7,Early Morning,Friday,5,Weekday
4252,4253,video,2017-12-14 09:26:00,1,0,0,1,0,0,0,0,0,2017-12-14,2017-12,2017,Dec,09:12,1,0,9,Morning,Thursday,4,Weekday
4253,4254,video,2017-12-14 08:32:00,2,0,0,2,0,0,0,0,0,2017-12-14,2017-12,2017,Dec,08:12,2,0,8,Early Morning,Thursday,4,Weekday
4254,4255,video,2017-12-14 07:16:00,0,0,0,0,0,0,0,0,0,2017-12-14,2017-12,2017,Dec,07:12,0,0,7,Early Morning,Thursday,4,Weekday
4255,4256,video,2017-12-14 06:23:00,5,0,0,5,0,0,0,0,0,2017-12-14,2017-12,2017,Dec,06:12,5,0,6,Early Morning,Thursday,4,Weekday
4256,4257,video,2017-12-12 08:46:00,1,0,0,1,0,0,0,0,0,2017-12-12,2017-12,2017,Dec,08:12,1,0,8,Early Morning,Tuesday,2,Weekday
4257,4258,video,2017-12-12 07:18:00,11,0,0,11,0,0,0,0,0,2017-12-12,2017-12,2017,Dec,07:12,11,0,7,Early Morning,Tuesday,2,Weekday
4258,4259,video,2017-12-12 05:39:00,3,0,0,3,0,0,0,0,0,2017-12-12,2017-12,2017,Dec,05:12,3,0,5,Early Morning,Tuesday,2,Weekday
4259,4260,video,2017-12-11 07:24:00,10,0,0,10,0,0,0,0,0,2017-12-11,2017-12,2017,Dec,07:12,10,0,7,Early Morning,Monday,1,Weekday
4260,4261,video,2017-12-11 07:17:00,91,91,277,78,13,0,0,0,0,2017-12-11,2017-12,2017,Dec,07:12,91,0,7,Early Morning,Monday,1,Weekday
4261,4262,video,2017-12-11 03:49:00,3,0,0,3,0,0,0,0,0,2017-12-11,2017-12,2017,Dec,03:12,3,0,3,Late Night,Monday,1,Weekday
4262,4263,video,2017-12-10 08:44:00,1,0,0,1,0,0,0,0,0,2017-12-10,2017-12,2017,Dec,08:12,1,0,8,Early Morning,Sunday,0,Weekend
4263,4264,video,2017-12-10 07:54:00,1,0,0,1,0,0,0,0,0,2017-12-10,2017-12,2017,Dec,07:12,1,0,7,Early Morning,Sunday,0,Weekend
4264,4265,video,2017-12-10 04:48:00,2,0,0,2,0,0,0,0,0,2017-12-10,2017-12,2017,Dec,04:12,2,0,4,Late Night,Sunday,0,Weekend
4265,4266,video,2017-12-10 03:21:00,1,0,0,1,0,0,0,0,0,2017-12-10,2017-12,2017,Dec,03:12,1,0,3,Late Night,Sunday,0,Weekend
4266,4267,video,2017-12-10 02:53:00,0,0,0,0,0,0,0,0,0,2017-12-10,2017-12,2017,Dec,02:12,0,0,2,Late Night,Sunday,0,Weekend
4267,4268,video,2017-12-10 01:55:00,7,0,0,7,0,0,0,0,0,2017-12-10,2017-12,2017,Dec,01:12,7,0,1,Late Night,Sunday,0,Weekend
4268,4269,video,2017-12-09 09:26:00,1,0,0,1,0,0,0,0,0,2017-12-09,2017-12,2017,Dec,09:12,1,0,9,Morning,Saturday,6,Weekend
4269,4270,video,2017-12-09 08:28:00,1,0,0,1,0,0,0,0,0,2017-12-09,2017-12,2017,Dec,08:12,1,0,8,Early Morning,Saturday,6,Weekend
4270,4271,video,2017-12-09 07:15:00,3,0,0,3,0,0,0,0,0,2017-12-09,2017-12,2017,Dec,07:12,3,0,7,Early Morning,Saturday,6,Weekend
4271,4272,video,2017-12-09 05:59:00,5,0,0,5,0,0,0,0,0,2017-12-09,2017-12,2017,Dec,05:12,5,0,5,Early Morning,Saturday,6,Weekend
4272,4273,video,2017-12-09 05:09:00,5,0,0,5,0,0,0,0,0,2017-12-09,2017-12,2017,Dec,05:12,5,0,5,Early Morning,Saturday,6,Weekend
4273,4274,video,2017-12-08 08:40:00,1,0,0,1,0,0,0,0,0,2017-12-08,2017-12,2017,Dec,08:12,1,0,8,Early Morning,Friday,5,Weekday
4274,4275,video,2017-12-08 07:22:00,5,0,0,5,0,0,0,0,0,2017-12-08,2017-12,2017,Dec,07:12,5,0,7,Early Morning,Friday,5,Weekday
4275,4276,video,2017-12-08 06:31:00,4,1,0,4,0,0,0,0,0,2017-12-08,2017-12,2017,Dec,06:12,4,0,6,Early Morning,Friday,5,Weekday
4276,4277,video,2017-12-08 05:06:00,8,0,0,8,0,0,0,0,0,2017-12-08,2017-12,2017,Dec,05:12,8,0,5,Early Morning,Friday,5,Weekday
4277,4278,video,2017-12-06 08:23:00,3,0,0,3,0,0,0,0,0,2017-12-06,2017-12,2017,Dec,08:12,3,0,8,Early Morning,Wednesday,3,Weekday
4278,4279,video,2017-12-06 07:32:00,5,0,0,5,0,0,0,0,0,2017-12-06,2017-12,2017,Dec,07:12,5,0,7,Early Morning,Wednesday,3,Weekday
4279,4280,video,2017-12-06 05:27:00,47,39,8,43,4,0,0,0,0,2017-12-06,2017-12,2017,Dec,05:12,47,0,5,Early Morning,Wednesday,3,Weekday
4280,4281,video,2017-12-06 05:01:00,28,39,16,27,1,0,0,0,0,2017-12-06,2017-12,2017,Dec,05:12,28,0,5,Early Morning,Wednesday,3,Weekday
4281,4282,video,2017-12-05 04:12:00,3,0,0,3,0,0,0,0,0,2017-12-05,2017-12,2017,Dec,04:12,3,0,4,Late Night,Tuesday,2,Weekday
4282,4283,video,2017-12-05 03:24:00,3,0,0,3,0,0,0,0,0,2017-12-05,2017-12,2017,Dec,03:12,3,0,3,Late Night,Tuesday,2,Weekday
4283,4284,video,2017-12-05 02:54:00,1,0,0,1,0,0,0,0,0,2017-12-05,2017-12,2017,Dec,02:12,1,0,2,Late Night,Tuesday,2,Weekday
4284,4285,video,2017-12-05 02:51:00,105,136,67,89,15,0,1,0,0,2017-12-05,2017-12,2017,Dec,02:12,104,1,2,Late Night,Tuesday,2,Weekday
4285,4286,video,2017-12-05 01:32:00,8,0,0,8,0,0,0,0,0,2017-12-05,2017-12,2017,Dec,01:12,8,0,1,Late Night,Tuesday,2,Weekday
4286,4287,video,2017-12-05 01:24:00,182,235,73,161,20,0,1,0,0,2017-12-05,2017-12,2017,Dec,01:12,181,1,1,Late Night,Tuesday,2,Weekday
4287,4288,video,2017-12-04 08:57:00,1,0,0,1,0,0,0,0,0,2017-12-04,2017-12,2017,Dec,08:12,1,0,8,Early Morning,Monday,1,Weekday
4288,4289,video,2017-12-04 07:46:00,4,0,0,4,0,0,0,0,0,2017-12-04,2017-12,2017,Dec,07:12,4,0,7,Early Morning,Monday,1,Weekday
4289,4290,video,2017-12-03 09:25:00,2,0,0,2,0,0,0,0,0,2017-12-03,2017-12,2017,Dec,09:12,2,0,9,Morning,Sunday,0,Weekend
4290,4291,video,2017-12-03 09:03:00,3,0,0,3,0,0,0,0,0,2017-12-03,2017-12,2017,Dec,09:12,3,0,9,Morning,Sunday,0,Weekend
4291,4292,video,2017-12-03 08:40:00,1,0,0,1,0,0,0,0,0,2017-12-03,2017-12,2017,Dec,08:12,1,0,8,Early Morning,Sunday,0,Weekend
4292,4293,video,2017-12-03 08:26:00,0,0,0,0,0,0,0,0,0,2017-12-03,2017-12,2017,Dec,08:12,0,0,8,Early Morning,Sunday,0,Weekend
4293,4294,video,2017-12-03 08:07:00,0,0,0,0,0,0,0,0,0,2017-12-03,2017-12,2017,Dec,08:12,0,0,8,Early Morning,Sunday,0,Weekend
4294,4295,video,2017-12-03 07:31:00,3,0,0,3,0,0,0,0,0,2017-12-03,2017-12,2017,Dec,07:12,3,0,7,Early Morning,Sunday,0,Weekend
4295,4296,video,2017-12-03 07:17:00,116,200,239,94,18,2,2,0,0,2017-12-03,2017-12,2017,Dec,07:12,114,2,7,Early Morning,Sunday,0,Weekend
4296,4297,video,2017-12-03 05:14:00,7,0,0,7,0,0,0,0,0,2017-12-03,2017-12,2017,Dec,05:12,7,0,5,Early Morning,Sunday,0,Weekend
4297,4298,video,2017-12-03 04:34:00,10,0,0,10,0,0,0,0,0,2017-12-03,2017-12,2017,Dec,04:12,10,0,4,Late Night,Sunday,0,Weekend
4298,4299,video,2017-12-03 04:33:00,42,89,295,35,7,0,0,0,0,2017-12-03,2017-12,2017,Dec,04:12,42,0,4,Late Night,Sunday,0,Weekend
4299,4300,video,2017-12-03 03:35:00,2,0,0,2,0,0,0,0,0,2017-12-03,2017-12,2017,Dec,03:12,2,0,3,Late Night,Sunday,0,Weekend
4300,4301,video,2017-12-03 02:46:00,0,0,0,0,0,0,0,0,0,2017-12-03,2017-12,2017,Dec,02:12,0,0,2,Late Night,Sunday,0,Weekend
4301,4302,video,2017-12-03 02:32:00,133,157,278,117,16,0,0,0,0,2017-12-03,2017-12,2017,Dec,02:12,133,0,2,Late Night,Sunday,0,Weekend
4302,4303,video,2017-12-02 08:04:00,4,0,0,4,0,0,0,0,0,2017-12-02,2017-12,2017,Dec,08:12,4,0,8,Early Morning,Saturday,6,Weekend
4303,4304,video,2017-12-02 07:02:00,16,1,0,15,1,0,0,0,0,2017-12-02,2017-12,2017,Dec,07:12,16,0,7,Early Morning,Saturday,6,Weekend
4304,4305,video,2017-12-02 07:00:00,128,164,79,109,18,1,0,0,0,2017-12-02,2017-12,2017,Dec,07:12,128,0,7,Early Morning,Saturday,6,Weekend
4305,4306,video,2017-12-02 06:18:00,2,0,0,2,0,0,0,0,0,2017-12-02,2017-12,2017,Dec,06:12,2,0,6,Early Morning,Saturday,6,Weekend
4306,4307,video,2017-12-02 05:54:00,3,0,0,3,0,0,0,0,0,2017-12-02,2017-12,2017,Dec,05:12,3,0,5,Early Morning,Saturday,6,Weekend
4307,4308,video,2017-12-02 04:53:00,3,0,0,3,0,0,0,0,0,2017-12-02,2017-12,2017,Dec,04:12,3,0,4,Late Night,Saturday,6,Weekend
4308,4309,video,2017-12-02 04:45:00,54,90,281,47,7,0,0,0,0,2017-12-02,2017-12,2017,Dec,04:12,54,0,4,Late Night,Saturday,6,Weekend
4309,4310,video,2017-12-02 04:07:00,1,0,0,1,0,0,0,0,0,2017-12-02,2017-12,2017,Dec,04:12,1,0,4,Late Night,Saturday,6,Weekend
4310,4311,video,2017-12-02 03:42:00,2,0,0,2,0,0,0,0,0,2017-12-02,2017-12,2017,Dec,03:12,2,0,3,Late Night,Saturday,6,Weekend
4311,4312,video,2017-12-02 03:13:00,5,0,0,5,0,0,0,0,0,2017-12-02,2017-12,2017,Dec,03:12,5,0,3,Late Night,Saturday,6,Weekend
4312,4313,video,2017-12-02 03:03:00,71,123,277,58,10,0,2,0,1,2017-12-02,2017-12,2017,Dec,03:12,68,3,3,Late Night,Saturday,6,Weekend
4313,4314,video,2017-12-01 23:58:00,3,0,0,3,0,0,0,0,0,2017-12-01,2017-12,2017,Dec,23:12,3,0,23,Late Night,Friday,5,Weekday
4314,4315,video,2017-12-01 22:44:00,6,0,0,5,1,0,0,0,0,2017-12-01,2017-12,2017,Dec,22:12,6,0,22,Night,Friday,5,Weekday
4315,4316,video,2017-12-01 22:39:00,88,247,319,72,13,1,1,1,0,2017-12-01,2017-12,2017,Dec,22:12,86,2,22,Night,Friday,5,Weekday
4316,4317,video,2017-12-01 08:45:00,3,0,0,3,0,0,0,0,0,2017-12-01,2017-12,2017,Dec,08:12,3,0,8,Early Morning,Friday,5,Weekday
4317,4318,video,2017-12-01 08:12:00,0,0,0,0,0,0,0,0,0,2017-12-01,2017-12,2017,Dec,08:12,0,0,8,Early Morning,Friday,5,Weekday
4318,4319,video,2017-12-01 08:11:00,0,0,0,0,0,0,0,0,0,2017-12-01,2017-12,2017,Dec,08:12,0,0,8,Early Morning,Friday,5,Weekday
4319,4320,video,2017-12-01 08:10:00,0,0,0,0,0,0,0,0,0,2017-12-01,2017-12,2017,Dec,08:12,0,0,8,Early Morning,Friday,5,Weekday
4320,4321,video,2017-12-01 08:00:00,3,0,0,3,0,0,0,0,0,2017-12-01,2017-12,2017,Dec,08:12,3,0,8,Early Morning,Friday,5,Weekday
4321,4322,video,2017-12-01 08:00:00,1,0,0,1,0,0,0,0,0,2017-12-01,2017-12,2017,Dec,08:12,1,0,8,Early Morning,Friday,5,Weekday
4322,4323,video,2017-12-01 07:55:00,95,129,56,82,12,0,0,1,0,2017-12-01,2017-12,2017,Dec,07:12,94,1,7,Early Morning,Friday,5,Weekday
4323,4324,video,2017-12-01 07:32:00,1,1,0,1,0,0,0,0,0,2017-12-01,2017-12,2017,Dec,07:12,1,0,7,Early Morning,Friday,5,Weekday
4324,4325,video,2017-12-01 07:18:00,2,0,0,2,0,0,0,0,0,2017-12-01,2017-12,2017,Dec,07:12,2,0,7,Early Morning,Friday,5,Weekday
4325,4326,video,2017-12-01 07:12:00,1,1,0,1,0,0,0,0,0,2017-12-01,2017-12,2017,Dec,07:12,1,0,7,Early Morning,Friday,5,Weekday
4326,4327,video,2017-12-01 07:01:00,83,96,330,73,9,1,0,0,0,2017-12-01,2017-12,2017,Dec,07:12,83,0,7,Early Morning,Friday,5,Weekday
4327,4328,video,2017-12-01 05:29:00,5,1,0,5,0,0,0,0,0,2017-12-01,2017-12,2017,Dec,05:12,5,0,5,Early Morning,Friday,5,Weekday
4328,4329,video,2017-12-01 05:25:00,103,116,356,87,13,2,1,0,0,2017-12-01,2017-12,2017,Dec,05:12,102,1,5,Early Morning,Friday,5,Weekday
4329,4330,video,2017-11-30 08:35:00,2,1,0,2,0,0,0,0,0,2017-11-30,2017-11,2017,Nov,08:11,2,0,8,Early Morning,Thursday,4,Weekday
4330,4331,video,2017-11-30 06:56:00,237,338,310,186,43,1,5,0,2,2017-11-30,2017-11,2017,Nov,06:11,230,7,6,Early Morning,Thursday,4,Weekday
4331,4332,video,2017-11-30 05:59:00,2,1,0,2,0,0,0,0,0,2017-11-30,2017-11,2017,Nov,05:11,2,0,5,Early Morning,Thursday,4,Weekday
4332,4333,video,2017-11-30 05:17:00,0,1,0,0,0,0,0,0,0,2017-11-30,2017-11,2017,Nov,05:11,0,0,5,Early Morning,Thursday,4,Weekday
4333,4334,video,2017-11-30 04:42:00,3,2,0,3,0,0,0,0,0,2017-11-30,2017-11,2017,Nov,04:11,3,0,4,Late Night,Thursday,4,Weekday
4334,4335,video,2017-11-29 09:53:00,1,1,0,1,0,0,0,0,0,2017-11-29,2017-11,2017,Nov,09:11,1,0,9,Morning,Wednesday,3,Weekday
4335,4336,video,2017-11-29 09:08:00,1,1,0,1,0,0,0,0,0,2017-11-29,2017-11,2017,Nov,09:11,1,0,9,Morning,Wednesday,3,Weekday
4336,4337,video,2017-11-29 08:35:00,1,0,0,1,0,0,0,0,0,2017-11-29,2017-11,2017,Nov,08:11,1,0,8,Early Morning,Wednesday,3,Weekday
4337,4338,video,2017-11-29 07:48:00,2,1,0,2,0,0,0,0,0,2017-11-29,2017-11,2017,Nov,07:11,2,0,7,Early Morning,Wednesday,3,Weekday
4338,4339,video,2017-11-29 07:27:00,136,265,128,103,28,2,2,1,0,2017-11-29,2017-11,2017,Nov,07:11,133,3,7,Early Morning,Wednesday,3,Weekday
4339,4340,video,2017-11-29 04:25:00,5,0,0,5,0,0,0,0,0,2017-11-29,2017-11,2017,Nov,04:11,5,0,4,Late Night,Wednesday,3,Weekday
4340,4341,video,2017-11-28 08:59:00,16,5,4,15,1,0,0,0,0,2017-11-28,2017-11,2017,Nov,08:11,16,0,8,Early Morning,Tuesday,2,Weekday
4341,4342,video,2017-11-28 08:58:00,4,0,0,4,0,0,0,0,0,2017-11-28,2017-11,2017,Nov,08:11,4,0,8,Early Morning,Tuesday,2,Weekday
4342,4343,video,2017-11-28 06:48:00,3,1,0,3,0,0,0,0,0,2017-11-28,2017-11,2017,Nov,06:11,3,0,6,Early Morning,Tuesday,2,Weekday
4343,4344,video,2017-11-28 05:46:00,4,0,0,4,0,0,0,0,0,2017-11-28,2017-11,2017,Nov,05:11,4,0,5,Early Morning,Tuesday,2,Weekday
4344,4345,video,2017-11-27 03:02:00,1,0,0,1,0,0,0,0,0,2017-11-27,2017-11,2017,Nov,03:11,1,0,3,Late Night,Monday,1,Weekday
4345,4346,video,2017-11-27 01:53:00,3,0,0,3,0,0,0,0,0,2017-11-27,2017-11,2017,Nov,01:11,3,0,1,Late Night,Monday,1,Weekday
4346,4347,video,2017-11-27 01:25:00,3,0,0,3,0,0,0,0,0,2017-11-27,2017-11,2017,Nov,01:11,3,0,1,Late Night,Monday,1,Weekday
4347,4348,video,2017-11-26 08:50:00,1,0,0,1,0,0,0,0,0,2017-11-26,2017-11,2017,Nov,08:11,1,0,8,Early Morning,Sunday,0,Weekend
4348,4349,video,2017-11-26 07:39:00,7,0,0,7,0,0,0,0,0,2017-11-26,2017-11,2017,Nov,07:11,7,0,7,Early Morning,Sunday,0,Weekend
4349,4350,video,2017-11-26 05:53:00,2,0,0,2,0,0,0,0,0,2017-11-26,2017-11,2017,Nov,05:11,2,0,5,Early Morning,Sunday,0,Weekend
4350,4351,video,2017-11-26 05:05:00,1,0,0,1,0,0,0,0,0,2017-11-26,2017-11,2017,Nov,05:11,1,0,5,Early Morning,Sunday,0,Weekend
4351,4352,video,2017-11-26 04:04:00,2,0,0,2,0,0,0,0,0,2017-11-26,2017-11,2017,Nov,04:11,2,0,4,Late Night,Sunday,0,Weekend
4352,4353,video,2017-11-26 03:11:00,1,0,0,1,0,0,0,0,0,2017-11-26,2017-11,2017,Nov,03:11,1,0,3,Late Night,Sunday,0,Weekend
4353,4354,video,2017-11-25 08:04:00,3,0,0,3,0,0,0,0,0,2017-11-25,2017-11,2017,Nov,08:11,3,0,8,Early Morning,Saturday,6,Weekend
4354,4355,video,2017-11-25 07:05:00,8,0,0,8,0,0,0,0,0,2017-11-25,2017-11,2017,Nov,07:11,8,0,7,Early Morning,Saturday,6,Weekend
4355,4356,video,2017-11-25 04:59:00,3,0,0,3,0,0,0,0,0,2017-11-25,2017-11,2017,Nov,04:11,3,0,4,Late Night,Saturday,6,Weekend
4356,4357,video,2017-11-25 04:03:00,3,0,0,3,0,0,0,0,0,2017-11-25,2017-11,2017,Nov,04:11,3,0,4,Late Night,Saturday,6,Weekend
4357,4358,video,2017-11-24 08:32:00,0,0,0,0,0,0,0,0,0,2017-11-24,2017-11,2017,Nov,08:11,0,0,8,Early Morning,Friday,5,Weekday
4358,4359,video,2017-11-24 07:19:00,5,0,0,5,0,0,0,0,0,2017-11-24,2017-11,2017,Nov,07:11,5,0,7,Early Morning,Friday,5,Weekday
4359,4360,video,2017-11-24 06:33:00,0,0,0,0,0,0,0,0,0,2017-11-24,2017-11,2017,Nov,06:11,0,0,6,Early Morning,Friday,5,Weekday
4360,4361,video,2017-11-24 05:43:00,2,0,0,2,0,0,0,0,0,2017-11-24,2017-11,2017,Nov,05:11,2,0,5,Early Morning,Friday,5,Weekday
4361,4362,video,2017-11-24 05:08:00,3,0,0,3,0,0,0,0,0,2017-11-24,2017-11,2017,Nov,05:11,3,0,5,Early Morning,Friday,5,Weekday
4362,4363,video,2017-11-24 04:27:00,2,0,0,2,0,0,0,0,0,2017-11-24,2017-11,2017,Nov,04:11,2,0,4,Late Night,Friday,5,Weekday
4363,4364,video,2017-11-24 03:41:00,3,0,0,3,0,0,0,0,0,2017-11-24,2017-11,2017,Nov,03:11,3,0,3,Late Night,Friday,5,Weekday
4364,4365,video,2017-11-23 08:23:00,2,0,0,2,0,0,0,0,0,2017-11-23,2017-11,2017,Nov,08:11,2,0,8,Early Morning,Thursday,4,Weekday
4365,4366,video,2017-11-23 07:49:00,4,0,0,4,0,0,0,0,0,2017-11-23,2017-11,2017,Nov,07:11,4,0,7,Early Morning,Thursday,4,Weekday
4366,4367,video,2017-11-23 06:57:00,2,0,0,2,0,0,0,0,0,2017-11-23,2017-11,2017,Nov,06:11,2,0,6,Early Morning,Thursday,4,Weekday
4367,4368,video,2017-11-23 06:00:00,2,0,0,2,0,0,0,0,0,2017-11-23,2017-11,2017,Nov,06:11,2,0,6,Early Morning,Thursday,4,Weekday
4368,4369,video,2017-11-23 04:57:00,8,0,0,8,0,0,0,0,0,2017-11-23,2017-11,2017,Nov,04:11,8,0,4,Late Night,Thursday,4,Weekday
4369,4370,video,2017-11-21 08:22:00,2,0,0,2,0,0,0,0,0,2017-11-21,2017-11,2017,Nov,08:11,2,0,8,Early Morning,Tuesday,2,Weekday
4370,4371,video,2017-11-21 04:08:00,3,0,0,3,0,0,0,0,0,2017-11-21,2017-11,2017,Nov,04:11,3,0,4,Late Night,Tuesday,2,Weekday
4371,4372,video,2017-11-21 03:46:00,3,0,0,2,1,0,0,0,0,2017-11-21,2017-11,2017,Nov,03:11,3,0,3,Late Night,Tuesday,2,Weekday
4372,4373,video,2017-11-21 02:51:00,1,0,0,1,0,0,0,0,0,2017-11-21,2017-11,2017,Nov,02:11,1,0,2,Late Night,Tuesday,2,Weekday
4373,4374,video,2017-11-21 01:41:00,4,0,0,3,1,0,0,0,0,2017-11-21,2017-11,2017,Nov,01:11,4,0,1,Late Night,Tuesday,2,Weekday
4374,4375,video,2017-11-20 09:11:00,3,0,0,3,0,0,0,0,0,2017-11-20,2017-11,2017,Nov,09:11,3,0,9,Morning,Monday,1,Weekday
4375,4376,video,2017-11-20 08:43:00,3,0,0,3,0,0,0,0,0,2017-11-20,2017-11,2017,Nov,08:11,3,0,8,Early Morning,Monday,1,Weekday
4376,4377,video,2017-11-20 07:59:00,3,0,0,3,0,0,0,0,0,2017-11-20,2017-11,2017,Nov,07:11,3,0,7,Early Morning,Monday,1,Weekday
4377,4378,video,2017-11-20 07:42:00,6,0,0,6,0,0,0,0,0,2017-11-20,2017-11,2017,Nov,07:11,6,0,7,Early Morning,Monday,1,Weekday
4378,4379,video,2017-11-20 04:11:00,4,0,0,4,0,0,0,0,0,2017-11-20,2017-11,2017,Nov,04:11,4,0,4,Late Night,Monday,1,Weekday
4379,4380,video,2017-11-20 02:24:00,7,0,0,7,0,0,0,0,0,2017-11-20,2017-11,2017,Nov,02:11,7,0,2,Late Night,Monday,1,Weekday
4380,4381,video,2017-11-19 07:28:00,7,0,0,7,0,0,0,0,0,2017-11-19,2017-11,2017,Nov,07:11,7,0,7,Early Morning,Sunday,0,Weekend
4381,4382,video,2017-11-19 06:54:00,2,0,0,2,0,0,0,0,0,2017-11-19,2017-11,2017,Nov,06:11,2,0,6,Early Morning,Sunday,0,Weekend
4382,4383,video,2017-11-19 03:55:00,2,0,0,2,0,0,0,0,0,2017-11-19,2017-11,2017,Nov,03:11,2,0,3,Late Night,Sunday,0,Weekend
4383,4384,video,2017-11-19 03:32:00,0,0,0,0,0,0,0,0,0,2017-11-19,2017-11,2017,Nov,03:11,0,0,3,Late Night,Sunday,0,Weekend
4384,4385,video,2017-11-19 02:41:00,7,0,0,7,0,0,0,0,0,2017-11-19,2017-11,2017,Nov,02:11,7,0,2,Late Night,Sunday,0,Weekend
4385,4386,video,2017-11-19 01:51:00,0,0,0,0,0,0,0,0,0,2017-11-19,2017-11,2017,Nov,01:11,0,0,1,Late Night,Sunday,0,Weekend
4386,4387,video,2017-11-19 00:59:00,5,0,0,5,0,0,0,0,0,2017-11-19,2017-11,2017,Nov,00:11,5,0,0,Late Night,Sunday,0,Weekend
4387,4388,video,2017-11-18 09:04:00,2,0,0,2,0,0,0,0,0,2017-11-18,2017-11,2017,Nov,09:11,2,0,9,Morning,Saturday,6,Weekend
4388,4389,video,2017-11-18 08:26:00,8,0,0,8,0,0,0,0,0,2017-11-18,2017-11,2017,Nov,08:11,8,0,8,Early Morning,Saturday,6,Weekend
4389,4390,video,2017-11-18 07:57:00,0,0,0,0,0,0,0,0,0,2017-11-18,2017-11,2017,Nov,07:11,0,0,7,Early Morning,Saturday,6,Weekend
4390,4391,video,2017-11-18 07:43:00,0,0,0,0,0,0,0,0,0,2017-11-18,2017-11,2017,Nov,07:11,0,0,7,Early Morning,Saturday,6,Weekend
4391,4392,video,2017-11-18 06:32:00,4,1,0,4,0,0,0,0,0,2017-11-18,2017-11,2017,Nov,06:11,4,0,6,Early Morning,Saturday,6,Weekend
4392,4393,video,2017-11-18 05:37:00,14,1,0,14,0,0,0,0,0,2017-11-18,2017-11,2017,Nov,05:11,14,0,5,Early Morning,Saturday,6,Weekend
4393,4394,video,2017-11-17 09:10:00,10,0,0,10,0,0,0,0,0,2017-11-17,2017-11,2017,Nov,09:11,10,0,9,Morning,Friday,5,Weekday
4394,4395,video,2017-11-17 08:02:00,9,0,0,9,0,0,0,0,0,2017-11-17,2017-11,2017,Nov,08:11,9,0,8,Early Morning,Friday,5,Weekday
4395,4396,video,2017-11-17 07:00:00,1,0,0,1,0,0,0,0,0,2017-11-17,2017-11,2017,Nov,07:11,1,0,7,Early Morning,Friday,5,Weekday
4396,4397,video,2017-11-17 06:19:00,2,0,0,2,0,0,0,0,0,2017-11-17,2017-11,2017,Nov,06:11,2,0,6,Early Morning,Friday,5,Weekday
4397,4398,video,2017-11-17 05:41:00,6,0,0,6,0,0,0,0,0,2017-11-17,2017-11,2017,Nov,05:11,6,0,5,Early Morning,Friday,5,Weekday
